Node0px,Node0py,Node0pz,Node1px,Node1py,Node1pz,Node2px,Node2py,Node2pz,Node3px,Node3py,Node3pz,Node4px,Node4py,Node4pz,Node5px,Node5py,Node5pz,Node6px,Node6py,Node6pz,Node7px,Node7py,Node7pz,Node8px,Node8py,Node8pz,Node9px,Node9py,Node9pz,Node10px,Node10py,Node10pz
(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m)
198.6064,323.2762,-318.0463,180.3883,291.6035,-289.3119,162.1128,259.9779,-260.5614,143.7798,228.3995,-231.795,125.3895,196.868,-203.013,106.9421,165.3833,-174.2155,88.4379,133.9454,-145.4027,69.877,102.5541,-116.5747,51.26,71.2095,-87.7314,32.587,39.9115,-58.873,13.8586,8.66,-29.9994
198.6055,323.2783,-318.0331,180.3869,291.6047,-289.3,162.1109,259.9785,-260.5505,143.7776,228.3994,-231.7848,125.3871,196.8675,-203.0031,106.9397,165.3826,-174.2057,88.4356,133.9446,-145.3928,69.8751,102.5534,-116.5644,51.2584,71.209,-87.7206,32.5859,39.9112,-58.8615,13.8581,8.66,-29.987
198.6048,323.2811,-318.018,180.3856,291.6067,-289.2861,162.1091,259.9798,-260.5375,143.7755,228.4002,-231.7724,125.3849,196.8679,-202.9913,106.9375,165.3827,-174.1941,88.4335,133.9445,-145.3812,69.8732,102.5532,-116.5526,51.2569,71.2088,-87.7085,32.5848,39.9111,-58.8489,13.8573,8.66,-29.9739
198.6042,323.2846,-318.0014,180.3845,291.6094,-289.2705,162.1076,259.9819,-260.5228,143.7737,228.4017,-231.7585,125.383,196.8689,-202.9778,106.9356,165.3834,-174.181,88.4316,133.9449,-145.3682,69.8715,102.5535,-116.5396,51.2554,71.2089,-87.6954,32.5836,39.9111,-58.8356,13.8564,8.66,-29.9605
198.6037,323.2886,-317.9837,180.3836,291.6128,-289.2537,162.1064,259.9846,-260.5068,143.7723,228.404,-231.7432,125.3814,196.8707,-202.9631,106.9339,165.3848,-174.1667,88.43,133.946,-145.3543,69.8699,102.5542,-116.5259,51.254,71.2094,-87.6818,32.5824,39.9114,-58.8221,13.8554,8.66,-29.9471
198.6034,323.2931,-317.9654,180.3829,291.6167,-289.2362,162.1054,259.988,-260.4901,143.7711,228.4069,-231.7271,125.38,196.8731,-202.9476,106.9325,165.3867,-174.1517,88.4286,133.9475,-145.3397,69.8686,102.5554,-116.5117,51.2527,71.2102,-87.668,32.5812,39.9118,-58.8087,13.8542,8.66,-29.9341
198.6033,323.2978,-317.9471,180.3825,291.621,-289.2185,162.1048,259.9919,-260.473,143.7703,228.4103,-231.7107,125.3791,196.8762,-202.9318,106.9314,165.3893,-174.1365,88.4275,133.9496,-145.325,69.8675,102.557,-116.4976,51.2516,71.2113,-87.6544,32.58,39.9124,-58.7957,13.8529,8.66,-29.9218
198.6032,323.3027,-317.9292,180.3824,291.6257,-289.2011,162.1045,259.9962,-260.4561,143.7698,228.4142,-231.6943,125.3785,196.8797,-202.916,106.9307,165.3923,-174.1214,88.4267,133.9522,-145.3105,69.8666,102.559,-116.4838,51.2506,71.2127,-87.6414,32.5789,39.9131,-58.7836,13.8516,8.66,-29.9107
198.6034,323.3076,-317.9124,180.3825,291.6305,-289.1845,162.1045,260.0008,-260.4398,143.7697,228.4185,-231.6786,125.3783,196.8835,-202.9008,106.9304,165.3958,-174.1068,88.4263,133.9551,-145.2967,69.866,102.5613,-116.4709,51.2499,71.2143,-87.6294,32.5779,39.9139,-58.7727,13.8502,8.66,-29.901
198.6036,323.3124,-317.8969,180.3828,291.6353,-289.1691,162.1048,260.0056,-260.4246,143.7699,228.423,-231.6638,125.3784,196.8877,-202.8866,106.9304,165.3995,-174.0933,88.4262,133.9582,-145.284,69.8657,102.5638,-116.459,51.2493,71.2161,-87.6187,32.577,39.9149,-58.7632,13.8489,8.66,-29.893
198.604,323.317,-317.8833,180.3833,291.6401,-289.1553,162.1054,260.0103,-260.411,143.7705,228.4277,-231.6504,125.379,196.8921,-202.8737,106.9308,165.4034,-174.081,88.4264,133.9616,-145.2726,69.8657,102.5665,-116.4487,51.249,71.218,-87.6095,32.5762,39.9159,-58.7555,13.8475,8.66,-29.8869
198.6044,323.3212,-317.872,180.384,291.6446,-289.1436,162.1062,260.015,-260.3992,143.7714,228.4323,-231.6388,125.3798,196.8964,-202.8625,106.9316,165.4074,-174.0705,88.4269,133.9651,-145.263,69.866,102.5693,-116.4401,51.2489,71.22,-87.6022,32.5756,39.917,-58.7497,13.8463,8.66,-29.8828
198.605,323.3249,-317.8632,180.3849,291.6488,-289.1342,162.1073,260.0194,-260.3896,143.7726,228.4367,-231.6293,125.381,196.9007,-202.8534,106.9326,165.4114,-174.0619,88.4278,133.9686,-145.2553,69.8665,102.5722,-116.4335,51.249,71.222,-87.5969,32.5752,39.918,-58.7459,13.8451,8.66,-29.8809
198.6056,323.328,-317.8571,180.3859,291.6525,-289.1275,162.1086,260.0234,-260.3824,143.774,228.4409,-231.6221,125.3824,196.9048,-202.8464,106.934,165.4152,-174.0556,88.4289,133.9719,-145.2497,69.8673,102.5749,-116.429,51.2493,71.224,-87.5938,32.5749,39.9191,-58.7444,13.8441,8.66,-29.8812
198.6062,323.3305,-317.854,180.387,291.6556,-289.1234,162.1101,260.027,-260.3779,143.7756,228.4447,-231.6174,125.384,196.9086,-202.8419,106.9355,165.4188,-174.0516,88.4302,133.9751,-145.2465,69.8682,102.5775,-116.4268,51.2497,71.2259,-87.5929,32.5747,39.9201,-58.7451,13.8432,8.66,-29.8836
198.6069,323.3323,-317.8538,180.3882,291.6581,-289.1223,162.1116,260.03,-260.3762,143.7774,228.448,-231.6154,125.3859,196.912,-202.84,106.9373,165.422,-174.05,88.4317,133.978,-145.2456,69.8694,102.5799,-116.4269,51.2504,71.2277,-87.5943,32.5748,39.9211,-58.7479,13.8424,8.66,-29.8882
198.6076,323.3333,-317.8565,180.3895,291.6599,-289.1239,162.1133,260.0324,-260.3771,143.7793,228.4507,-231.616,125.3878,196.9149,-202.8406,106.9391,165.4248,-174.0509,88.4334,133.9806,-145.2471,69.8707,102.5821,-116.4293,51.2512,71.2292,-87.5978,32.5749,39.9219,-58.7528,13.8419,8.66,-29.8947
198.6083,323.3335,-317.8621,180.3908,291.661,-289.1284,162.115,260.0341,-260.3808,143.7812,228.4528,-231.6193,125.3899,196.9172,-202.8437,106.9411,165.4272,-174.0543,88.4351,133.9828,-145.251,69.8721,102.5839,-116.4339,51.2522,71.2305,-87.6034,32.5753,39.9226,-58.7597,13.8415,8.66,-29.903
198.6089,323.3329,-317.8704,180.392,291.6613,-289.1355,162.1166,260.0351,-260.3871,143.7832,228.4542,-231.625,125.3919,196.9189,-202.8493,106.9431,165.4289,-174.0599,88.4369,133.9844,-145.257,69.8736,102.5853,-116.4406,51.2532,71.2316,-87.611,32.5758,39.9232,-58.7683,13.8413,8.66,-29.9127
198.6095,323.3315,-317.881,180.3932,291.6608,-289.145,162.1182,260.0352,-260.3957,143.785,228.4549,-231.6331,125.3939,196.9198,-202.8571,106.9451,165.4301,-174.0677,88.4387,133.9856,-145.265,69.8751,102.5864,-116.4491,51.2543,71.2324,-87.6201,32.5763,39.9236,-58.7783,13.8413,8.66,-29.9238
198.6101,323.3295,-317.8938,180.3943,291.6595,-289.1567,162.1197,260.0346,-260.4065,143.7868,228.4548,-231.6433,125.3958,196.9201,-202.8669,106.9469,165.4306,-174.0774,88.4405,133.9862,-145.2748,69.8766,102.5869,-116.4592,51.2554,71.2328,-87.6307,32.577,39.9239,-58.7895,13.8415,8.66,-29.9357
198.6106,323.3268,-317.9083,180.3953,291.6576,-289.1701,162.1211,260.0333,-260.4191,143.7884,228.454,-231.6552,125.3975,196.9197,-202.8784,106.9487,165.4305,-174.0887,88.4421,133.9862,-145.2861,69.878,102.5871,-116.4706,51.2565,71.233,-87.6424,32.5778,39.9239,-58.8016,13.8419,8.66,-29.9482
198.611,323.3235,-317.9241,180.3961,291.655,-289.1849,162.1223,260.0313,-260.4331,143.7898,228.4525,-231.6686,125.399,196.9186,-202.8913,106.9502,165.4297,-174.1013,88.4436,133.9857,-145.2985,69.8793,102.5867,-116.483,51.2575,71.2328,-87.6549,32.5785,39.9239,-58.8142,13.8424,8.66,-29.9609
198.6113,323.3197,-317.9407,180.3967,291.6518,-289.2007,162.1232,260.0286,-260.4482,143.791,228.4503,-231.683,125.4003,196.9169,-202.9052,106.9515,165.4283,-174.1148,88.4448,133.9847,-145.3117,69.8804,102.586,-116.4961,51.2585,71.2323,-87.6678,32.5793,39.9236,-58.8269,13.843,8.66,-29.9735
198.6115,323.3155,-317.9577,180.3972,291.6481,-289.217,162.1239,260.0254,-260.4638,143.7918,228.4475,-231.6981,125.4013,196.9145,-202.9197,106.9525,165.4264,-174.1289,88.4458,133.9831,-145.3254,69.8813,102.5848,-116.5093,51.2594,71.2315,-87.6807,32.5801,39.9232,-58.8395,13.8438,8.66,-29.9856
198.6115,323.3111,-317.9746,180.3974,291.644,-289.2334,162.1243,260.0217,-260.4797,143.7924,228.4442,-231.7134,125.4019,196.9116,-202.9345,106.9532,165.4239,-174.1431,88.4465,133.9811,-145.3391,69.882,102.5832,-116.5225,51.2601,71.2304,-87.6933,32.5808,39.9226,-58.8515,13.8446,8.66,-29.9969
198.6114,323.3066,-317.9909,180.3974,291.6397,-289.2494,162.1244,260.0177,-260.4952,143.7926,228.4405,-231.7284,125.4022,196.9083,-202.949,106.9536,165.421,-174.157,88.4469,133.9786,-145.3524,69.8825,102.5813,-116.5352,51.2606,71.229,-87.7053,32.5815,39.9219,-58.8626,13.8455,8.66,-30.007
198.6112,323.3021,-318.0062,180.3972,291.6352,-289.2646,162.1242,260.0134,-260.5101,143.7924,228.4365,-231.7429,125.4021,196.9046,-202.9629,106.9535,165.4177,-174.1704,88.447,133.9759,-145.3651,69.8827,102.5791,-116.547,51.2609,71.2275,-87.7162,32.5821,39.9211,-58.8725,13.8464,8.66,-30.0157
198.6108,323.2977,-318.02,180.3967,291.6308,-289.2784,162.1237,260.009,-260.5238,143.7919,228.4323,-231.7563,125.4017,196.9007,-202.9759,106.9532,165.4142,-174.1827,88.4467,133.9729,-145.3766,69.8826,102.5767,-116.5577,51.2611,71.2258,-87.7258,32.5825,39.9202,-58.8809,13.8473,8.66,-30.0227
198.6103,323.2936,-318.032,180.396,291.6264,-289.2907,162.1228,260.0046,-260.536,143.791,228.428,-231.7683,125.4008,196.8966,-202.9874,106.9524,165.4105,-174.1936,88.4461,133.9697,-145.3868,69.8822,102.5741,-116.5669,51.261,71.2239,-87.7339,32.5829,39.9192,-58.8877,13.8482,8.66,-30.028
198.6097,323.2899,-318.0418,180.3951,291.6223,-289.3009,162.1217,260.0003,-260.5464,143.7899,228.4237,-231.7785,125.3997,196.8926,-202.9973,106.9514,165.4068,-174.2029,88.4452,133.9664,-145.3953,69.8816,102.5715,-116.5745,51.2607,71.2221,-87.7402,32.583,39.9182,-58.8925,13.849,8.66,-30.0312
198.6089,323.2866,-318.0492,180.394,291.6186,-289.3089,162.1204,259.9963,-260.5547,143.7884,228.4196,-231.7868,125.3982,196.8886,-203.0053,106.95,165.4031,-174.2104,88.444,133.9632,-145.402,69.8806,102.5689,-116.5801,51.2602,71.2202,-87.7446,32.5831,39.9172,-58.8954,13.8497,8.66,-30.0324
198.6081,323.2839,-318.054,180.3927,291.6153,-289.3144,162.1188,259.9927,-260.5606,143.7867,228.4158,-231.7928,125.3965,196.8848,-203.0111,106.9483,165.3996,-174.2157,88.4426,133.9601,-145.4065,69.8795,102.5663,-116.5836,51.2595,71.2183,-87.7469,32.5829,39.9162,-58.8962,13.8503,8.66,-30.0314
198.6072,323.2819,-318.0559,180.3913,291.6126,-289.3172,162.1171,259.9895,-260.564,143.7848,228.4125,-231.7964,125.3945,196.8814,-203.0146,106.9464,165.3963,-174.2187,88.4409,133.9571,-145.4089,69.8782,102.5639,-116.585,51.2586,71.2166,-87.7471,32.5826,39.9153,-58.895,13.8507,8.66,-30.0285
198.6063,323.2806,-318.0551,180.3898,291.6105,-289.3174,162.1153,259.9869,-260.5648,143.7827,228.4095,-231.7975,125.3924,196.8784,-203.0156,106.9444,165.3934,-174.2195,88.439,133.9545,-145.409,69.8766,102.5617,-116.5842,51.2576,71.215,-87.7451,32.5822,39.9144,-58.8916,13.851,8.66,-30.0236
198.6053,323.28,-318.0515,180.3883,291.6092,-289.3149,162.1134,259.9849,-260.563,143.7806,228.4072,-231.796,125.3901,196.8759,-203.0143,106.9422,165.3909,-174.2179,88.4371,133.9522,-145.4069,69.875,102.5598,-116.5813,51.2564,71.2136,-87.7412,32.5816,39.9137,-58.8864,13.8511,8.66,-30.0169
198.6044,323.2802,-318.0453,180.3868,291.6085,-289.3098,162.1114,259.9837,-260.5586,143.7784,228.4055,-231.7921,125.3878,196.874,-203.0105,106.94,165.389,-174.214,88.435,133.9504,-145.4025,69.8733,102.5582,-116.5763,51.2551,71.2125,-87.7353,32.5809,39.9131,-58.8794,13.8511,8.66,-30.0086
198.6035,323.2811,-318.0366,180.3854,291.6086,-289.3022,162.1096,259.9831,-260.5519,143.7763,228.4045,-231.7859,125.3856,196.8727,-203.0045,106.9378,165.3875,-174.2079,88.433,133.949,-145.3962,69.8715,102.557,-116.5694,51.2538,71.2116,-87.7276,32.5801,39.9126,-58.8708,13.8508,8.66,-29.999
198.6027,323.2828,-318.0257,180.384,291.6094,-289.2924,162.1078,259.9833,-260.5429,143.7742,228.4042,-231.7775,125.3834,196.872,-202.9965,106.9356,165.3867,-174.1999,88.431,133.9482,-145.388,69.8698,102.5563,-116.5608,51.2524,71.211,-87.7185,32.5792,39.9122,-58.8609,13.8504,8.66,-29.9883
198.602,323.2851,-318.0128,180.3828,291.611,-289.2806,162.1062,259.9842,-260.532,143.7724,228.4046,-231.7672,125.3814,196.8721,-202.9865,106.9336,165.3865,-174.1901,88.4291,133.9478,-145.3782,69.8681,102.5559,-116.5508,51.2511,71.2107,-87.708,32.5782,39.9121,-58.85,13.8499,8.66,-29.9768
198.6014,323.288,-317.9985,180.3817,291.6132,-289.2672,162.1048,259.9858,-260.5194,143.7707,228.4057,-231.7553,125.3796,196.8728,-202.975,106.9317,165.3869,-174.1789,88.4273,133.948,-145.367,69.8666,102.556,-116.5396,51.2498,71.2107,-87.6967,32.5772,39.9121,-58.8384,13.8492,8.66,-29.9649
198.6009,323.2914,-317.983,180.3808,291.616,-289.2526,162.1036,259.9881,-260.5056,143.7692,228.4075,-231.7421,125.378,196.8741,-202.9623,106.9301,165.3879,-174.1665,88.4258,133.9488,-145.3549,69.8651,102.5565,-116.5276,51.2485,71.211,-87.6847,32.5762,39.9122,-58.8264,13.8483,8.66,-29.9529
198.6006,323.2952,-317.9669,180.3802,291.6193,-289.2372,162.1026,259.9909,-260.4909,143.7681,228.4099,-231.728,125.3767,196.8761,-202.9487,106.9288,165.3895,-174.1534,88.4244,133.95,-145.3421,69.8639,102.5574,-116.515,51.2474,71.2116,-87.6724,32.5751,39.9125,-58.8143,13.8474,8.66,-29.9411
198.6004,323.2993,-317.9505,180.3797,291.623,-289.2215,162.1019,259.9942,-260.4757,143.7672,228.4128,-231.7134,125.3758,196.8786,-202.9347,106.9278,165.3916,-174.1398,88.4234,133.9517,-145.329,69.8628,102.5587,-116.5024,51.2463,71.2125,-87.6601,32.5741,39.913,-58.8026,13.8463,8.66,-29.9299
198.6003,323.3037,-317.9344,180.3795,291.6271,-289.2058,162.1015,259.9979,-260.4606,143.7667,228.4161,-231.6988,125.3751,196.8816,-202.9206,106.927,165.3942,-174.1263,88.4226,133.9538,-145.316,69.862,102.5604,-116.4899,51.2455,71.2137,-87.6483,32.5731,39.9136,-58.7914,13.8452,8.66,-29.9195
198.6004,323.3081,-317.919,180.3795,291.6313,-289.1907,162.1014,260.0019,-260.4458,143.7665,228.4198,-231.6845,125.3748,196.8849,-202.9068,106.9266,165.3971,-174.1131,88.4221,133.9563,-145.3034,69.8614,102.5623,-116.478,51.2448,71.215,-87.6372,32.5723,39.9143,-58.7812,13.8441,8.66,-29.9104
198.6005,323.3124,-317.9047,180.3797,291.6356,-289.1765,162.1016,260.0061,-260.4319,143.7666,228.4238,-231.6709,125.3748,196.8886,-202.8938,106.9266,165.4003,-174.1006,88.4219,133.959,-145.2916,69.8611,102.5645,-116.4671,51.2442,71.2166,-87.6272,32.5715,39.9151,-58.7723,13.8429,8.66,-29.9026
198.6008,323.3166,-317.892,180.3801,291.6399,-289.1637,162.102,260.0104,-260.4191,143.767,228.4279,-231.6585,125.3752,196.8924,-202.8818,106.9268,165.4038,-174.0892,88.422,133.962,-145.281,69.861,102.5669,-116.4573,51.2439,71.2183,-87.6185,32.5708,39.916,-58.7647,13.8418,8.66,-29.8965
198.6012,323.3204,-317.8811,180.3806,291.6441,-289.1525,162.1027,260.0146,-260.408,143.7677,228.432,-231.6475,125.3759,196.8963,-202.8712,106.9274,165.4073,-174.0792,88.4224,133.9651,-145.2718,69.8612,102.5693,-116.449,51.2438,71.22,-87.6113,32.5702,39.917,-58.7589,13.8407,8.66,-29.8921
198.6016,323.3239,-317.8724,180.3814,291.6479,-289.1433,162.1036,260.0186,-260.3986,143.7687,228.436,-231.6383,125.3768,196.9002,-202.8623,106.9283,165.4109,-174.0709,88.4231,133.9682,-145.2642,69.8616,102.5718,-116.4425,51.2438,71.2218,-87.6059,32.5698,39.9179,-58.7548,13.8397,8.66,-29.8896
198.6022,323.3269,-317.866,180.3822,291.6514,-289.1364,162.1047,260.0224,-260.3914,143.7699,228.4399,-231.6311,125.378,196.9039,-202.8554,106.9294,165.4144,-174.0645,88.4241,133.9712,-145.2585,69.8623,102.5743,-116.4377,51.2441,71.2236,-87.6024,32.5696,39.9189,-58.7527,13.8387,8.66,-29.8891
198.6027,323.3294,-317.8622,180.3832,291.6544,-289.1319,162.106,260.0257,-260.3865,143.7713,228.4434,-231.6261,125.3795,196.9074,-202.8505,106.9307,165.4177,-174.0601,88.4252,133.9741,-145.2548,69.8631,102.5767,-116.435,51.2445,71.2253,-87.6008,32.5694,39.9198,-58.7526,13.838,8.66,-29.8906
198.6033,323.3312,-317.8611,180.3843,291.6569,-289.1299,162.1074,260.0286,-260.384,143.7729,228.4465,-231.6234,125.3811,196.9106,-202.848,106.9323,165.4207,-174.0579,88.4266,133.9769,-145.2533,69.8641,102.579,-116.4343,51.2451,71.2269,-87.6013,32.5695,39.9207,-58.7544,13.8373,8.66,-29.894
198.604,323.3323,-317.8626,180.3854,291.6587,-289.1305,162.1088,260.031,-260.384,143.7745,228.4492,-231.623,125.3828,196.9133,-202.8476,106.9339,165.4234,-174.0579,88.428,133.9793,-145.2538,69.8653,102.581,-116.4357,51.2458,71.2284,-87.6037,32.5697,39.9214,-58.7581,13.8368,8.66,-29.8991
198.6046,323.3328,-317.8667,180.3866,291.6599,-289.1336,162.1103,260.0327,-260.3864,143.7763,228.4513,-231.6251,125.3847,196.9156,-202.8496,106.9357,165.4256,-174.06,88.4296,133.9813,-145.2565,69.8666,102.5827,-116.4391,51.2467,71.2297,-87.608,32.57,39.9221,-58.7636,13.8365,8.66,-29.9059
198.6052,323.3325,-317.8732,180.3877,291.6604,-289.1391,162.1119,260.0338,-260.3912,143.778,228.4528,-231.6294,125.3865,196.9173,-202.8538,106.9375,165.4274,-174.0643,88.4313,133.983,-145.2611,69.8679,102.5841,-116.4444,51.2476,71.2307,-87.6141,32.5704,39.9227,-58.7706,13.8364,8.66,-29.9142
198.6058,323.3316,-317.882,180.3888,291.6602,-289.1468,162.1134,260.0342,-260.3981,143.7798,228.4536,-231.6359,125.3883,196.9184,-202.86,106.9393,165.4286,-174.0706,88.4329,133.9842,-145.2677,69.8693,102.5852,-116.4514,51.2486,71.2315,-87.6218,32.571,39.9231,-58.7791,13.8364,8.66,-29.9236
198.6063,323.3299,-317.8927,180.3898,291.6593,-289.1565,162.1148,260.0339,-260.4071,143.7814,228.4538,-231.6443,125.3901,196.9189,-202.8681,106.9411,165.4293,-174.0786,88.4346,133.9849,-145.2759,69.8707,102.5859,-116.4599,51.2497,71.232,-87.6308,32.5716,39.9234,-58.7888,13.8365,8.66,-29.934
198.6068,323.3277,-317.9052,180.3908,291.6578,-289.168,162.116,260.033,-260.4178,143.7829,228.4533,-231.6544,125.3918,196.9188,-202.8779,106.9427,165.4294,-174.0882,88.4361,133.9852,-145.2855,69.8721,102.5861,-116.4697,51.2507,71.2322,-87.6409,32.5723,39.9235,-58.7993,13.8369,8.66,-29.945
198.6072,323.3249,-317.9189,180.3916,291.6557,-289.1809,162.1172,260.0314,-260.4299,143.7843,228.4522,-231.6659,125.3932,196.918,-202.889,106.9442,165.4289,-174.0991,88.4375,133.9849,-145.2962,69.8733,102.586,-116.4805,51.2518,71.2322,-87.6518,32.5731,39.9235,-58.8104,13.8374,8.66,-29.9563
198.6075,323.3217,-317.9336,180.3923,291.653,-289.1947,162.1181,260.0292,-260.4431,143.7854,228.4504,-231.6785,125.3945,196.9166,-202.9012,106.9455,165.4279,-174.1109,88.4387,133.9841,-145.3078,69.8744,102.5854,-116.4919,51.2527,71.2318,-87.6632,32.5738,39.9233,-58.8218,13.838,8.66,-29.9677
198.6077,323.3181,-317.9487,180.3927,291.6498,-289.2092,162.1188,260.0265,-260.4569,143.7863,228.4481,-231.6919,125.3955,196.9147,-202.914,106.9465,165.4263,-174.1234,88.4398,133.9829,-145.3199,69.8754,102.5845,-116.5038,51.2536,71.2312,-87.6748,32.5746,39.923,-58.8331,13.8387,8.66,-29.9787
198.6078,323.3142,-317.9639,180.393,291.6463,-289.2239,162.1193,260.0234,-260.4711,143.787,228.4454,-231.7055,125.3962,196.9123,-202.9272,106.9473,165.4243,-174.1361,88.4405,133.9812,-145.3322,69.8761,102.5832,-116.5156,51.2543,71.2303,-87.6862,32.5754,39.9226,-58.844,13.8395,8.66,-29.989
198.6078,323.3102,-317.9788,180.3931,291.6425,-289.2384,162.1195,260.0198,-260.4852,143.7873,228.4422,-231.7191,125.3966,196.9095,-202.9403,106.9478,165.4218,-174.1487,88.4411,133.9792,-145.3443,69.8767,102.5816,-116.5271,51.2549,71.2292,-87.6972,32.576,39.922,-58.8543,13.8403,8.66,-29.9985
198.6077,323.3061,-317.9929,180.393,291.6386,-289.2523,162.1195,260.0161,-260.4988,143.7873,228.4386,-231.7323,125.3967,196.9063,-202.953,106.9479,165.419,-174.1609,88.4413,133.9768,-145.3559,69.877,102.5797,-116.5381,51.2554,71.2279,-87.7073,32.5767,39.9213,-58.8636,13.8412,8.66,-30.0068
198.6074,323.3022,-318.0058,180.3927,291.6345,-289.2652,162.1192,260.0121,-260.5115,143.787,228.4349,-231.7447,125.3965,196.9028,-202.965,106.9478,165.4159,-174.1723,88.4412,133.9742,-145.3666,69.8771,102.5776,-116.548,51.2556,71.2264,-87.7164,32.5772,39.9205,-58.8717,13.8421,8.66,-30.0137
198.607,323.2984,-318.0173,180.3922,291.6306,-289.2768,162.1186,260.0082,-260.523,143.7864,228.4311,-231.756,125.3959,196.8992,-202.9758,106.9473,165.4127,-174.1826,88.4409,133.9714,-145.3763,69.8769,102.5754,-116.5568,51.2557,71.2248,-87.7242,32.5776,39.9196,-58.8783,13.843,8.66,-30.0189
198.6065,323.2949,-318.0268,180.3914,291.6268,-289.2867,162.1177,260.0043,-260.533,143.7855,228.4272,-231.7658,125.395,196.8956,-202.9853,106.9465,165.4093,-174.1915,88.4402,133.9685,-145.3845,69.8765,102.5731,-116.5642,51.2556,71.2231,-87.7305,32.5779,39.9188,-58.8833,13.8438,8.66,-30.0225
198.6059,323.2918,-318.0343,180.3905,291.6233,-289.2947,162.1166,260.0006,-260.5411,143.7843,228.4235,-231.7739,125.3938,196.892,-202.9931,106.9454,165.406,-174.1988,88.4393,133.9656,-145.3911,69.8758,102.5707,-116.5698,51.2552,71.2214,-87.735,32.578,39.9179,-58.8866,13.8445,8.66,-30.0243
198.6052,323.2892,-318.0395,180.3895,291.6202,-289.3005,162.1153,259.9972,-260.5472,143.7829,228.42,-231.7801,125.3924,196.8885,-202.9991,106.9441,165.4028,-174.2043,88.4381,133.9627,-145.3959,69.8749,102.5684,-116.5737,51.2548,71.2198,-87.7378,32.578,39.917,-58.888,13.8452,8.66,-30.0242
198.6044,323.2871,-318.0423,180.3883,291.6176,-289.304,162.1139,259.9942,-260.5512,143.7813,228.4168,-231.7841,125.3908,196.8853,-203.003,106.9425,165.3998,-174.2079,88.4368,133.96,-145.3988,69.8738,102.5662,-116.5757,51.2541,71.2182,-87.7387,32.5779,39.9161,-58.8876,13.8457,8.66,-30.0222
198.6036,323.2857,-318.0426,180.387,291.6155,-289.3051,162.1123,259.9917,-260.5528,143.7795,228.414,-231.786,125.389,196.8825,-203.0048,106.9408,165.397,-174.2093,88.4352,133.9576,-145.3997,69.8726,102.5641,-116.5758,51.2533,71.2167,-87.7377,32.5776,39.9153,-58.8853,13.8461,8.66,-30.0185
198.6028,323.2849,-318.0404,180.3857,291.614,-289.3038,162.1106,259.9897,-260.5521,143.7777,228.4117,-231.7856,125.3871,196.8801,-203.0044,106.9389,165.3947,-174.2087,88.4335,133.9554,-145.3985,69.8712,102.5623,-116.5739,51.2524,71.2154,-87.7349,32.5772,39.9146,-58.8813,13.8463,8.66,-30.0131
198.602,323.2848,-318.0357,180.3844,291.6132,-289.3001,162.109,259.9883,-260.5492,143.7758,228.41,-231.783,125.3851,196.8782,-203.0019,106.937,165.3927,-174.206,88.4318,133.9536,-145.3954,69.8698,102.5608,-116.5702,51.2513,71.2143,-87.7302,32.5767,39.914,-58.8756,13.8464,8.66,-30.0063
198.6012,323.2853,-318.0288,180.3831,291.613,-289.2942,162.1073,259.9876,-260.544,143.7739,228.4088,-231.7783,125.3831,196.8768,-202.9974,106.9351,165.3912,-174.2014,88.43,133.9522,-145.3905,69.8683,102.5596,-116.5647,51.2502,71.2134,-87.724,32.5761,39.9135,-58.8685,13.8464,8.66,-29.9981
198.6005,323.2865,-318.0198,180.3819,291.6135,-289.2862,162.1057,259.9875,-260.5367,143.7721,228.4083,-231.7715,125.3812,196.876,-202.9909,106.9332,165.3903,-174.1949,88.4283,133.9512,-145.3838,69.8668,102.5587,-116.5576,51.2491,71.2127,-87.7163,32.5754,39.9132,-58.8601,13.8462,8.66,-29.9889
198.5999,323.2883,-318.0091,180.3808,291.6146,-289.2764,162.1043,259.988,-260.5276,143.7704,228.4084,-231.763,125.3794,196.8757,-202.9826,106.9314,165.3899,-174.1868,88.4266,133.9508,-145.3756,69.8654,102.5583,-116.5491,51.2479,71.2124,-87.7074,32.5746,39.913,-58.8507,13.8458,8.66,-29.9789
198.5993,323.2907,-317.9968,180.3798,291.6163,-289.265,162.103,259.9892,-260.517,143.7689,228.4092,-231.7529,125.3777,196.8761,-202.9729,106.9297,165.39,-174.1772,88.4251,133.9507,-145.3661,69.864,102.5582,-116.5395,51.2468,71.2123,-87.6976,32.5738,39.9129,-58.8405,13.8453,8.66,-29.9683
198.5989,323.2935,-317.9834,180.379,291.6186,-289.2524,162.1019,259.991,-260.5051,143.7676,228.4105,-231.7415,125.3763,196.8771,-202.962,106.9283,165.3907,-174.1666,88.4237,133.9512,-145.3555,69.8627,102.5585,-116.529,51.2457,71.2124,-87.6871,32.573,39.913,-58.8299,13.8447,8.66,-29.9576
198.5986,323.2968,-317.9692,180.3784,291.6214,-289.239,162.101,259.9933,-260.4923,143.7665,228.4124,-231.7293,125.3751,196.8786,-202.9501,106.927,165.3919,-174.1551,88.4224,133.9521,-145.3443,69.8616,102.5592,-116.518,51.2448,71.2129,-87.6762,32.5721,39.9132,-58.8191,13.8439,8.66,-29.947
