Node0px,Node0py,Node0pz,Node1px,Node1py,Node1pz,Node2px,Node2py,Node2pz,Node3px,Node3py,Node3pz,Node4px,Node4py,Node4pz,Node5px,Node5py,Node5pz,Node6px,Node6py,Node6pz,Node7px,Node7py,Node7pz,Node8px,Node8py,Node8pz,Node9px,Node9py,Node9pz,Node10px,Node10py,Node10pz,Node11px,Node11py,Node11pz,Node12px,Node12py,Node12pz,Node13px,Node13py,Node13pz,Node14px,Node14py,Node14pz,Node15px,Node15py,Node15pz,Node16px,Node16py,Node16pz,Node17px,Node17py,Node17pz,Node18px,Node18py,Node18pz,Node19px,Node19py,Node19pz,Node20px,Node20py,Node20pz
(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m)
400,692.82,-400,389.6694,673.3797,-400.0055,379.3027,653.9587,-400.0056,368.8979,634.558,-400.0056,358.4535,615.1787,-400.0056,347.9715,595.8196,-400.0056,337.4497,576.4822,-400.0056,326.8842,557.1686,-400.0055,316.2856,537.8731,-400.0043,305.6518,518.5996,-399.6875,294.9999,499.4144,-397.9232,284.3865,480.3946,-394.7208,273.8484,461.6259,-390.1007,263.4213,443.181,-384.1229,253.1463,425.0925,-376.9178,243.0568,407.4054,-368.5472,233.1687,390.1646,-359.0762,223.5038,373.4053,-348.5667,214.0732,357.1453,-337.1022,204.8763,341.3644,-324.8074,195.9167,326.0489,-311.7702
400,692.82,-400,389.666,673.3819,-400.0055,379.2955,653.9632,-400.0056,368.8916,634.5624,-400.0056,358.4504,615.1817,-400.0056,347.9671,595.8237,-400.0056,337.4473,576.4854,-400.0056,326.8896,557.1679,-400.0055,316.2886,537.8741,-400.0044,305.6489,518.6039,-399.7,294.9978,499.4205,-397.9158,284.3712,480.418,-394.6569,273.8264,461.6594,-390.0127,263.399,443.2064,-384.0614,253.117,425.1094,-376.8887,243.0183,407.4093,-368.5573,233.131,390.1547,-359.1117,223.4612,373.3711,-348.6461,214.0234,357.0715,-337.2447,204.831,341.2696,-324.9741,195.8809,325.9551,-311.9299
400,692.82,-400,389.6647,673.383,-400.0055,379.2937,653.965,-400.0056,368.8867,634.5663,-400.0056,358.4437,615.1869,-400.0056,347.9639,595.8274,-400.0056,337.4442,576.4896,-400.0056,326.8878,557.1717,-400.0055,316.287,537.8782,-400.0044,305.6363,518.6146,-399.6954,294.9755,499.4402,-397.8765,284.349,480.4388,-394.6129,273.7973,461.6828,-389.9754,263.3662,443.2183,-384.068,253.0897,425.1124,-376.9107,242.9899,407.4145,-368.5773,233.094,390.1488,-359.1615,223.4236,373.3411,-348.7359,213.988,357.0108,-337.3775,204.7945,341.177,-325.1496,195.8485,325.853,-312.1143
400,692.82,-400,389.6663,673.3823,-400.0055,379.2947,653.9649,-400.0056,368.885,634.5678,-400.0056,358.4393,615.1901,-400.0056,347.9595,595.8308,-400.0056,337.4414,576.4923,-400.0056,326.8786,557.1781,-400.0055,316.2716,537.8882,-400.0044,305.616,518.6278,-399.6833,294.9446,499.4587,-397.8726,284.3162,480.4533,-394.6401,273.7672,461.6836,-390.0533,263.3354,443.2203,-384.1439,253.0592,425.1112,-376.9953,242.964,407.4055,-368.6732,233.0679,390.1304,-359.2756,223.3969,373.3066,-348.8772,213.9644,356.9632,-337.5354,204.773,341.1147,-325.3256,195.8293,325.7771,-312.3053
400,692.82,-400,389.6686,673.3813,-400.0055,379.2966,653.9643,-400.0056,368.8867,634.5676,-400.0056,358.4402,615.1905,-400.0056,347.9562,595.8337,-400.0056,337.4331,576.4981,-400.0056,326.8644,557.1874,-400.0055,316.2475,537.9032,-400.0045,305.5875,518.6449,-399.7123,294.9182,499.47,-397.9544,284.2852,480.4585,-394.7747,273.7392,461.6811,-390.2131,263.312,443.2122,-384.3141,253.035,425.1029,-377.1677,242.9421,407.3834,-368.8729,233.0563,390.0974,-359.4849,223.3883,373.2734,-349.0845,213.9548,356.9284,-337.7462,204.768,341.085,-325.5265,195.831,325.7512,-312.4976
400,692.82,-400,389.6695,673.381,-400.0055,379.2994,653.963,-400.0056,368.8905,634.5658,-400.0056,358.4423,615.1898,-400.0056,347.9528,595.836,-400.0056,337.4195,576.5061,-400.0056,326.8435,557.1995,-400.0056,316.2223,537.9177,-400.0048,305.5609,518.659,-399.8184,294.895,499.4759,-398.1313,284.2666,480.4547,-394.9953,273.7181,461.6761,-390.445,263.2938,443.196,-384.5763,253.0237,425.0731,-377.4545,242.9355,407.3499,-369.1622,233.0537,390.0595,-359.7782,223.3928,373.2387,-349.3662,213.9634,356.9079,-338.0042,204.7794,341.0773,-325.7659,195.8483,325.7503,-312.725
400,692.82,-400,389.6702,673.3805,-400.0055,379.3021,653.9615,-400.0056,368.8932,634.5642,-400.0056,358.4414,615.19,-400.0056,347.9451,595.8399,-400.0056,337.4042,576.5141,-400.0056,326.8206,557.2116,-400.0056,316.2004,537.9293,-400.0053,305.5442,518.6668,-399.9652,294.8788,499.4757,-398.3675,284.2542,480.4466,-395.2664,273.7097,461.6554,-390.759,263.2873,443.166,-384.9162,253.0247,425.0287,-377.8201,242.9431,407.3021,-369.5269,233.0624,390.02,-360.1265,223.4054,373.2079,-349.6967,213.9843,356.8921,-338.3061,204.8061,341.0745,-326.0467,195.8795,325.7523,-312.9969
400,692.82,-400,389.6719,673.3796,-400.0055,379.303,653.9609,-400.0056,368.8917,634.5649,-400.0056,358.4353,615.1932,-400.0056,347.9334,595.8461,-400.0056,337.3887,576.5223,-400.0056,326.8045,557.2201,-400.0056,316.1861,537.9367,-400.0055,305.5348,518.6714,-400.0004,294.8697,499.4654,-398.5911,284.2453,480.4219,-395.5793,273.709,461.6137,-391.1235,263.2938,443.1106,-385.3112,253.0324,424.9721,-378.2166,242.9538,407.2426,-369.9257,233.0783,389.9691,-360.5039,223.4238,373.1743,-350.0438,214.0083,356.8661,-338.6376,204.8396,341.056,-326.3613,195.9195,325.7436,-313.2953
400,692.82,-400,389.6716,673.3797,-400.0055,379.3002,653.9623,-400.0056,368.8842,634.5688,-400.0056,358.4238,615.1992,-400.0056,347.92,595.8531,-400.0056,337.3759,576.5289,-400.0056,326.7961,557.2242,-400.0056,316.1804,537.9392,-400.0055,305.5307,518.673,-400.0009,294.8689,499.4566,-398.7123,284.2482,480.3843,-395.8738,273.7145,461.5566,-391.4949,263.3046,443.0412,-385.7121,253.0445,424.9,-378.622,242.9655,407.1781,-370.3152,233.094,389.9094,-360.8802,223.4463,373.1217,-350.4022,214.0357,356.8234,-338.9776,204.8729,341.0191,-326.6893,195.9588,325.7126,-313.6121
400,692.82,-400,389.6673,673.3817,-400.0055,379.292,653.966,-400.0056,368.8721,634.5743,-400.0056,358.4095,615.2056,-400.0056,347.9072,595.8584,-400.0056,337.3676,576.5314,-400.0056,326.7915,557.2244,-400.0056,316.1797,537.937,-400.0055,305.5346,518.668,-400.0011,294.8778,499.4443,-398.7772,284.26,480.3527,-396.0584,273.7246,461.496,-391.8091,263.311,442.9666,-386.0774,253.0533,424.8187,-379.0006,242.9763,407.1005,-370.6832,233.107,389.837,-361.2359,223.4662,373.0483,-350.7531,214.0626,356.7557,-339.3143,204.9024,340.9601,-327.0126,195.9909,325.6587,-313.9274
400,692.82,-400,389.6601,673.3856,-400.0055,379.2798,653.9728,-400.0056,368.8586,634.5819,-400.0056,358.3974,615.2125,-400.0056,347.8988,595.8633,-400.0056,337.3637,576.534,-400.0056,326.7916,557.2249,-400.0056,316.1855,537.9345,-400.0055,305.5491,518.6607,-400.0013,294.898,499.4303,-398.8351,284.2783,480.3355,-396.1472,273.7376,461.4607,-391.9929,263.3182,442.9043,-386.3601,253.0574,424.7433,-379.3214,242.9852,407.0146,-371.0205,233.1211,389.7493,-361.5714,223.4831,372.9644,-351.0795,214.0842,356.6708,-339.6385,204.9283,340.8796,-327.3277,196.0187,325.5865,-314.2315
400,692.82,-400,389.6526,673.3895,-400.0055,379.2677,653.979,-400.0056,368.8462,634.5881,-400.0056,358.3884,615.2168,-400.0056,347.8934,595.8656,-400.0056,337.3615,576.5344,-400.0056,326.7955,557.2219,-400.0056,316.1973,537.927,-400.0055,305.5682,518.6491,-400.0014,294.9188,499.416,-398.8636,284.2964,480.3181,-396.208,273.7489,461.4438,-392.0682,263.3235,442.8673,-386.5129,253.0589,424.6748,-379.5617,242.9871,406.9252,-371.3049,233.1279,389.6475,-361.8733,223.4933,372.8606,-351.3815,214.0957,356.5698,-339.9352,204.9438,340.778,-327.6223,196.0383,325.4871,-314.5207
400,692.82,-400,389.6479,673.392,-400.0055,379.2602,653.9829,-400.0056,368.8386,634.592,-400.0056,358.3827,615.2196,-400.0056,347.8908,595.8667,-400.0056,337.364,576.5327,-400.0056,326.8049,557.2164,-400.0056,316.2137,537.9176,-400.0055,305.5869,518.6384,-400.0014,294.9369,499.4056,-398.8642,284.3117,480.3062,-396.2303,273.7609,461.43,-392.1073,263.3305,442.8515,-386.5679,253.0625,424.6318,-379.6935,242.9866,406.8487,-371.5142,233.1261,389.5479,-362.1261,223.4949,372.7464,-351.6548,214.1005,356.4528,-340.2099,204.9501,340.6621,-327.8945,196.0471,325.3716,-314.7907
400,692.82,-400,389.6473,673.3924,-400.0055,379.2592,653.9837,-400.0056,368.837,634.5932,-400.0056,358.3811,615.2209,-400.0056,347.8926,595.8662,-400.0056,337.3721,576.5289,-400.0056,326.8186,557.2096,-400.0056,316.2295,537.9098,-400.0055,305.6024,518.6308,-400.0014,294.9514,499.3989,-398.8588,284.3251,480.3015,-396.2155,273.7733,461.4199,-392.1201,263.3421,442.8361,-386.6004,253.0691,424.6132,-379.7419,242.9874,406.8023,-371.6308,233.1216,389.4662,-362.3138,223.4889,372.6394,-351.8847,214.0975,356.3285,-340.462,204.9492,340.5349,-328.1489,196.0476,325.2483,-315.0398
400,692.82,-400,389.65,673.3909,-400.0055,379.263,653.9815,-400.0056,368.8407,634.591,-400.0056,358.3858,615.2181,-400.0056,347.9003,595.8617,-400.0056,337.3834,576.5224,-400.0056,326.8315,557.2021,-400.0056,316.2414,537.9028,-400.0055,305.6133,518.6243,-400.0013,294.9617,499.3933,-398.8496,284.3366,480.2953,-396.2046,273.786,461.4132,-392.1086,263.3535,442.8215,-386.618,253.0775,424.5945,-379.7749,242.9903,406.7787,-371.6812,233.1183,389.4146,-362.4231,223.4801,372.5517,-352.0576,214.0861,356.2149,-340.6742,204.9401,340.4056,-328.3795,196.0419,325.1158,-315.2718
400,692.82,-400,389.6538,673.3889,-400.0055,379.2696,653.978,-400.0056,368.8498,634.5862,-400.0056,358.3976,615.2118,-400.0056,347.9135,595.8547,-400.0056,337.3957,576.5159,-400.0056,326.8418,557.1968,-400.0056,316.2507,537.898,-400.0055,305.6217,518.62,-400.0013,294.9712,499.3887,-398.8439,284.3478,480.2894,-396.2017,273.7987,461.4069,-392.1039,263.3652,442.8154,-386.6144,253.0872,424.5777,-379.8029,242.9968,406.7577,-371.7225,233.1194,389.3881,-362.4804,223.474,372.4991,-352.1642,214.074,356.1295,-340.833,204.9263,340.2944,-328.5729,196.0302,324.9924,-315.478
400,692.82,-400,389.6575,673.3869,-400.0055,379.2779,653.9735,-400.0056,368.8631,634.579,-400.0056,358.4135,615.2032,-400.0056,347.9286,595.8466,-400.0056,337.4074,576.5096,-400.0056,326.8505,557.192,-400.0056,316.2579,537.8941,-400.0055,305.6295,518.6158,-400.0013,294.9804,499.3834,-398.848,284.3582,480.284,-396.2019,273.8089,461.4002,-392.1101,263.3765,442.8081,-386.6204,253.0974,424.5696,-379.8128,243.0045,406.7377,-371.7618,233.1231,389.3646,-362.5306,223.4721,372.4729,-352.2239,214.066,356.0807,-340.9305,204.9122,340.2192,-328.709,196.0139,324.902,-315.6335
400,692.82,-400,389.6619,673.3844,-400.0055,379.2877,653.9681,-400.0056,368.8772,634.5712,-400.0056,358.4289,615.1946,-400.0056,347.9424,595.8387,-400.0056,337.4187,576.503,-400.0056,326.8594,557.1867,-400.0056,316.2654,537.8894,-400.0055,305.6376,518.6106,-400.0013,294.9889,499.3778,-398.8508,284.3666,480.2777,-396.2092,273.8179,461.3935,-392.1178,263.3855,442.7985,-386.6377,253.1069,424.5603,-379.8281,243.012,406.7274,-371.7815,233.1274,389.3442,-362.5728,223.4731,372.4505,-352.2723,214.0614,356.0617,-340.9785,204.9013,340.1912,-328.7733,195.9992,324.859,-315.7179
400,692.82,-400,389.6675,673.3814,-400.0055,379.2973,653.9629,-400.0056,368.8887,634.5649,-400.0056,358.4408,615.1881,-400.0056,347.954,595.8323,-400.0056,337.4298,576.4968,-400.0056,326.8696,557.1809,-400.0056,316.2751,537.8838,-400.0055,305.6462,518.6057,-400.0013,294.997,499.3733,-398.8475,284.3746,480.2722,-396.2134,273.8262,461.3864,-392.1278,263.3935,442.7911,-386.6492,253.114,424.5496,-379.8496,243.0189,406.7198,-371.7963,233.1325,389.3372,-362.5881,223.4743,372.4385,-352.2994,214.0588,356.0575,-340.9972,204.8957,340.1993,-328.7782,195.9908,324.8631,-315.7293
400,692.82,-400,389.6722,673.3788,-400.0055,379.3044,653.9589,-400.0056,368.8963,634.5606,-400.0056,358.4489,615.1834,-400.0056,347.9633,595.8269,-400.0056,337.4401,576.4907,-400.0056,326.8807,557.1743,-400.0056,316.2856,537.8774,-400.0055,305.6552,518.6,-400.0013,295.0051,499.3684,-398.8417,284.3826,480.2674,-396.2061,273.8333,461.3803,-392.1286,263.4001,442.7839,-386.654,253.1193,424.5434,-379.8537,243.0231,406.7118,-371.8054,233.1355,389.3378,-362.5821,223.4747,372.4492,-352.2791,214.0572,356.0701,-340.9758,204.8935,340.2192,-328.7477,195.9874,324.8867,-315.6949
400,692.82,-400,389.6737,673.3779,-400.0055,379.3073,653.9572,-400.0056,368.9004,634.5581,-400.0056,358.4544,615.1801,-400.0056,347.9704,595.8226,-400.0056,337.4492,576.4852,-400.0056,326.891,557.1681,-400.0056,316.2957,537.8712,-400.0055,305.6649,518.594,-400.0012,295.0141,499.3633,-398.8301,284.3907,480.2636,-396.1886,273.8405,461.3774,-392.1088,263.4054,442.7805,-386.6395,253.1235,424.5414,-379.8366,243.0247,406.7148,-371.7804,233.1348,389.347,-362.5476,223.4746,372.4726,-352.2207,214.0574,356.1024,-340.904,204.8928,340.2441,-328.686,195.9857,324.9052,-315.6414
400,692.82,-400,389.6724,673.3786,-400.0055,379.3066,653.9575,-400.0056,368.9018,634.5572,-400.0056,358.458,615.178,-400.0056,347.976,595.8193,-400.0056,337.4565,576.481,-400.0056,326.8993,557.1633,-400.0056,316.3051,537.8658,-400.0055,305.6745,518.5883,-400.0011,295.0235,499.3589,-398.8111,284.3989,480.2613,-396.1582,273.8474,461.3778,-392.0694,263.4106,442.7842,-386.5919,253.1256,424.548,-379.7856,243.0244,406.7305,-371.7122,233.1334,389.3713,-362.4644,223.4734,372.5001,-352.1318,214.058,356.1347,-340.8067,204.8936,340.275,-328.5901,195.9855,324.9283,-315.5553
400,692.82,-400,389.6707,673.3794,-400.0055,379.3045,653.9585,-400.0056,368.9011,634.5575,-400.0056,358.4597,615.1768,-400.0056,347.9798,595.817,-400.0056,337.4614,576.4781,-400.0056,326.9056,557.1595,-400.0056,316.3127,537.8613,-400.0055,305.6826,518.5834,-400.001,295.0317,499.3554,-398.7869,284.4068,480.261,-396.1127,273.8535,461.382,-392.0072,263.4145,442.795,-386.5114,253.1266,424.5683,-379.6841,243.0237,406.7565,-371.5999,233.133,389.4033,-362.3406,223.4728,372.5317,-352.0088,214.0571,356.1603,-340.6925,204.8944,340.3051,-328.4687,195.9876,324.9621,-315.4286
400,692.82,-400,389.6699,673.3798,-400.0055,379.3031,653.9593,-400.0056,368.8998,634.5581,-400.0056,358.4597,615.1768,-400.0056,347.9813,595.8162,-400.0056,337.4647,576.4763,-400.0056,326.9103,557.157,-400.0056,316.3182,537.8582,-400.0055,305.6885,518.5802,-400.0009,295.0379,499.3539,-398.7574,284.4128,480.2637,-396.0541,273.8583,461.3918,-391.919,263.417,442.8144,-386.3954,253.1286,424.5971,-379.5436,243.0256,406.7912,-371.4468,233.1341,389.4361,-362.1917,223.4739,372.5635,-351.8614,214.0579,356.1925,-340.5449,204.8954,340.3345,-328.3247,195.9902,324.9908,-315.2841
400,692.82,-400,389.6701,673.3798,-400.0055,379.3031,653.9593,-400.0056,368.8992,634.5586,-400.0056,358.4586,615.1775,-400.0056,347.9812,595.8164,-400.0056,337.4663,576.4756,-400.0056,326.913,557.1557,-400.0056,316.3215,537.8567,-400.0055,305.6916,518.5788,-400.0008,295.0409,499.3549,-398.7226,284.4152,480.2702,-395.9823,273.8604,461.4072,-391.8082,263.4198,442.8393,-386.2512,253.1322,424.6283,-379.3818,243.03,406.8261,-371.2758,233.1383,389.4715,-362.0201,223.4774,372.5984,-351.6914,214.0619,356.229,-340.372,204.8991,340.3667,-328.1576,195.994,325.0164,-315.1249
400,692.82,-400,389.6707,673.3795,-400.0055,379.3038,653.959,-400.0056,368.8994,634.5586,-400.0056,358.4582,615.1779,-400.0056,347.9807,595.8169,-400.0056,337.4661,576.4759,-400.0056,326.9136,557.1557,-400.0056,316.3222,537.8566,-400.0055,305.6914,518.5793,-400.0006,295.0396,499.3587,-398.6825,284.4137,480.2805,-395.8988,273.8604,461.4253,-391.6857,263.4227,442.8642,-386.101,253.1373,424.6584,-379.2146,243.0362,406.8586,-371.102,233.1458,389.5095,-361.8347,223.4853,372.6389,-351.5017,214.0691,356.2646,-340.19,204.9073,340.4013,-327.9764,196.004,325.0504,-314.9431
400,692.82,-400,389.6713,673.3793,-400.0055,379.3046,653.9587,-400.0056,368.9003,634.5583,-400.0056,358.459,615.1778,-400.0056,347.9805,595.8173,-400.0056,337.4651,576.4769,-400.0056,326.912,557.157,-400.0056,316.3199,537.8584,-400.0055,305.6874,518.5821,-400.0005,295.0345,499.3652,-398.6388,284.4096,480.2926,-395.814,273.8594,461.4428,-391.5694,263.4248,442.8866,-385.9626,253.1429,424.6857,-379.0583,243.0446,406.8927,-370.9275,233.156,389.5476,-361.651,223.4973,372.6786,-351.3137,214.0822,356.3049,-340.0004,204.9217,340.4401,-327.7877,196.0207,325.0883,-314.7542
400,692.82,-400,389.6716,673.3791,-400.0055,379.3054,653.9584,-400.0056,368.9016,634.5578,-400.0056,358.46,615.1775,-400.0056,347.9807,595.8175,-400.0056,337.4638,576.478,-400.0056,326.9086,557.1593,-400.0056,316.3144,537.862,-400.0055,305.68,518.5868,-400.0004,295.0271,499.3727,-398.6005,284.4044,480.3036,-395.744,273.857,461.4579,-391.4745,263.426,442.9066,-385.8451,253.1479,424.7122,-378.9182,243.0539,406.9258,-370.768,233.1687,389.584,-361.4817,223.5127,372.7175,-351.1379,214.1016,356.3487,-339.8143,204.9436,340.4844,-327.5993,196.0442,325.1293,-314.5687
400,692.82,-400,389.6721,673.379,-400.0055,379.3063,653.9581,-400.0056,368.9026,634.5575,-400.0056,358.4608,615.1774,-400.0056,347.9807,595.8179,-400.0056,337.4618,576.4795,-400.0056,326.9039,557.1623,-400.0056,316.3068,537.8667,-400.0055,305.6709,518.5924,-400.0003,295.0189,499.3794,-398.5797,284.3983,480.3126,-395.7007,273.8536,461.4708,-391.4075,263.4263,442.9253,-385.7524,253.1525,424.7373,-378.8025,243.0629,406.9548,-370.6383,233.1831,389.6188,-361.3356,223.5325,372.7585,-350.9769,214.1254,356.3918,-339.6472,204.9718,340.5306,-327.4248,196.0762,325.1774,-314.3895
400,692.82,-400,389.6727,673.3787,-400.0055,379.3072,653.9578,-400.0056,368.9032,634.5574,-400.0056,358.4608,615.1776,-400.0056,347.9795,595.8189,-400.0056,337.4587,576.4816,-400.0056,326.8983,557.1659,-400.0056,316.2992,537.8714,-400.0055,305.6625,518.5976,-400.0003,295.0106,499.3847,-398.5785,284.3912,480.3194,-395.6856,273.8492,461.4816,-391.369,263.4254,442.9414,-385.6902,253.1562,424.7576,-378.7226,243.072,406.9811,-370.5389,233.1984,389.6517,-361.2175,223.5544,372.797,-350.8438,214.153,356.4348,-339.5028,205.0044,340.5768,-327.2726,196.1133,325.2261,-314.2314
400,692.82,-400,389.6733,673.3785,-400.0055,379.3076,653.9576,-400.0056,368.9032,634.5575,-400.0056,358.4597,615.1784,-400.0056,347.9767,595.8207,-400.0056,337.4542,576.4844,-400.0056,326.8926,557.1694,-400.0056,316.2929,537.8753,-400.0055,305.6556,518.6019,-400.0004,295.0029,499.3888,-398.5876,284.3836,480.3241,-395.6909,273.8434,461.4885,-391.3603,263.4232,442.9513,-385.6656,253.1586,424.7727,-378.6779,243.0807,407.0031,-370.4715,233.2136,389.6796,-361.1325,223.576,372.8302,-350.7442,214.1822,356.4748,-339.3872,205.0394,340.6209,-327.1476,196.1524,325.2712,-314.1024
400,692.82,-400,389.6733,673.3785,-400.0055,379.3075,653.9578,-400.0056,368.9023,634.5582,-400.0056,358.4574,615.18,-400.0056,347.9729,595.8231,-400.0056,337.4494,576.4874,-400.0056,326.8877,557.1725,-400.0056,316.288,537.8785,-400.0055,305.6503,518.6054,-400.0004,294.9966,499.3921,-398.5986,284.3767,480.3267,-395.709,273.8373,461.4904,-391.3799,263.4199,442.955,-385.6743,253.1603,424.7817,-378.6657,243.0881,407.0174,-370.4412,233.2276,389.7,-361.0838,223.5973,372.8578,-350.6773,214.2099,356.5072,-339.3082,205.0737,340.6584,-327.0572,196.1925,325.3131,-314.0028
400,692.82,-400,389.6728,673.3788,-400.0055,379.3064,653.9585,-400.0056,368.9002,634.5596,-400.0056,358.4542,615.182,-400.0056,347.969,595.8255,-400.0056,337.4454,576.49,-400.0056,326.8837,557.1751,-400.0056,316.2838,537.8812,-400.0055,305.646,518.6082,-400.0005,294.9919,499.3942,-398.6135,284.3717,480.327,-395.7382,273.8326,461.4887,-391.417,263.4169,442.9539,-385.7067,253.161,424.7824,-378.6882,243.0941,407.0225,-370.4476,233.24,389.7117,-361.0717,223.6165,372.8754,-350.6493,214.2355,356.5306,-339.2669,205.1057,340.687,-327.0044,196.2309,325.3467,-313.9399
400,692.82,-400,389.672,673.3794,-400.0055,379.3044,653.9598,-400.0056,368.8972,634.5614,-400.0056,358.4508,615.184,-400.0056,347.9657,595.8277,-400.0056,337.4422,576.4921,-400.0056,326.8805,557.1774,-400.0056,316.2806,537.8836,-400.0055,305.6431,518.6105,-400.0006,294.9892,499.3947,-398.6377,284.3692,480.3251,-395.7772,273.8304,461.4852,-391.4631,263.4157,442.948,-385.7591,253.162,424.7757,-378.7396,243.0994,407.0186,-370.4881,233.2506,389.712,-361.0987,223.6328,372.881,-350.6629,214.2586,356.5429,-339.2652,205.1352,340.7049,-326.991,196.2664,325.3686,-313.9179
400,692.82,-400,389.6707,673.3801,-400.0055,379.3021,653.9612,-400.0056,368.8944,634.5631,-400.0056,358.4481,615.1859,-400.0056,347.9633,595.8294,-400.0056,337.4399,576.4939,-400.0056,326.8781,557.1792,-400.0056,316.2786,537.8853,-400.0055,305.6421,518.6118,-400.0007,294.9887,499.3937,-398.6686,284.369,480.3215,-395.8253,273.8308,461.4785,-391.5232,263.417,442.938,-385.8285,253.1648,424.7637,-378.8123,243.1046,407.0054,-370.5606,233.2597,389.7003,-361.1647,223.6472,372.8741,-350.7162,214.2788,356.5411,-339.3068,205.1619,340.7088,-327.0204,196.3001,325.3784,-313.9359
400,692.82,-400,389.6696,673.3808,-400.0055,379.3004,653.9623,-400.0056,368.8925,634.5644,-400.0056,358.4463,615.1872,-400.0056,347.9615,595.8308,-400.0056,337.4383,576.4952,-400.0056,326.8771,557.1804,-400.0056,316.2785,537.8861,-400.0055,305.6432,518.612,-400.0009,294.9902,499.3915,-398.7013,284.3709,480.3152,-395.8846,273.8336,461.4676,-391.6014,263.4208,442.9239,-385.9155,253.1698,424.7459,-378.9073,243.1111,406.9844,-370.6612,233.2688,389.6784,-361.2643,223.6604,372.8535,-350.8102,214.2972,356.5242,-339.3913,205.1867,340.6973,-327.0934,196.3323,325.3731,-313.9967
400,692.82,-400,389.6693,673.381,-400.0055,379.2998,653.9628,-400.0056,368.8919,634.565,-400.0056,358.4455,615.188,-400.0056,347.9607,595.8317,-400.0056,337.438,576.496,-400.0056,326.8777,557.1808,-400.0056,316.2804,537.8859,-400.0055,305.6465,518.6111,-400.001,294.9944,499.3876,-398.7393,284.3757,480.3063,-395.9559,273.8387,461.4534,-391.6956,263.4269,442.9043,-386.0259,253.1771,424.7217,-379.0282,243.1199,406.9567,-370.7878,233.2796,389.6475,-361.3952,223.6741,372.8206,-350.9417,214.3157,356.493,-339.5167,205.2112,340.6701,-327.2092,196.364,325.3514,-314.1014
400,692.82,-400,389.6699,673.3808,-400.0055,379.3006,653.9626,-400.0056,368.8924,634.5651,-400.0056,358.4459,615.1882,-400.0056,347.9614,595.8318,-400.0056,337.4394,576.4959,-400.0056,326.8802,557.1801,-400.0056,316.2843,537.8845,-400.0055,305.6523,518.6088,-400.0012,295.0015,499.3817,-398.7875,284.3833,480.2951,-396.0387,273.8467,461.4355,-391.8074,263.4355,442.8792,-386.161,253.1869,424.691,-379.1764,243.1315,406.9213,-370.9442,233.2933,389.6078,-361.5574,223.6907,372.7783,-351.1058,214.3363,356.4492,-339.6797,205.2376,340.6282,-327.3659,196.3977,325.3152,-314.2466
400,692.82,-400,389.6711,673.3803,-400.0055,379.3023,653.9618,-400.0056,368.8943,634.5644,-400.0056,358.4479,615.1875,-400.0056,347.9639,595.831,-400.0056,337.4428,576.4946,-400.0056,326.8848,557.1783,-400.0056,316.2906,537.8819,-400.0055,305.661,518.6049,-400.0014,295.0115,499.3738,-398.8428,284.394,480.2808,-396.1367,273.858,461.4134,-391.9395,263.4473,442.8493,-386.3181,253.1998,424.6533,-379.3527,243.1461,406.877,-371.1327,233.3107,389.5593,-361.751,223.7115,372.7264,-351.302,214.3612,356.3953,-339.8756,205.2678,340.5749,-327.5573,196.4349,325.2666,-314.428
400,692.82,-400,389.6724,673.3797,-400.0055,379.3046,653.9608,-400.0056,368.8974,634.563,-400.0056,358.4518,615.1858,-400.0056,347.9686,595.8289,-400.0056,337.4484,576.4921,-400.0056,326.8918,557.1752,-400.0056,316.2997,537.8777,-400.0055,305.6727,518.5994,-400.0017,295.0248,499.3639,-398.9031,284.4082,480.2631,-396.2501,273.8728,461.387,-392.0912,263.4629,442.8139,-386.4984,253.2165,424.6087,-379.5556,243.1648,406.8247,-371.3503,233.3322,389.5012,-361.9765,223.7368,372.6648,-351.5297,214.3912,356.3327,-340.1011,205.3033,340.5136,-327.7772,196.4771,325.2094,-314.6389
400,692.82,-400,389.6737,673.3791,-400.0055,379.3073,653.9595,-400.0056,368.9017,634.5609,-400.0056,358.4573,615.1831,-400.0056,347.9753,595.8257,-400.0056,337.4564,576.4883,-400.0056,326.9016,557.1705,-400.0056,316.3117,537.8718,-400.0055,305.6875,518.5921,-400.0019,295.0419,499.3517,-398.9705,284.4264,480.2427,-396.3733,273.8916,461.3563,-392.2602,263.4828,442.7723,-386.702,253.2379,424.5576,-379.7823,243.1882,406.7649,-371.5935,233.3586,389.4342,-362.2301,223.7672,372.5943,-351.7855,214.4266,356.262,-340.3533,205.3444,340.4456,-328.0218,196.5246,325.1466,-314.8732
